nombre_modulo,programa,no_clase,salon,fecha_inicio,fecha_fin,dia,hora_inicio,hora_fin
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-04-10,2023-04-13,Martes,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-04-10,2023-04-13,Miércoles,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-04-10,2023-04-13,Jueves,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-04-14,2023-04-14,Viernes,18:00:00 ,20:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-04-24,2023-04-27,Lunes,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-04-24,2023-04-27,Martes,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-04-24,2023-04-27,Miércoles,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-04-24,2023-04-27,Jueves,19:00:00 ,21:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-04-28,2023-04-28,Viernes,18:00:00 ,20:00:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-06-26,2023-06-29,Lunes,19:00:00 ,21:30:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-06-26,2023-06-29,Martes,19:00:00 ,21:30:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-06-26,2023-06-29,Miércoles,19:00:00 ,21:30:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 15,2023-06-26,2023-06-29,Jueves,19:00:00 ,21:30:00 
Sistema Internacional y Region,Maestría en Derecho Constitucional y Derechos Humanos,1647,R 09,2023-06-30,2023-06-30,Viernes,18:00:00 ,20:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 06,2023-04-18,2023-04-20,Martes,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 06,2023-04-18,2023-04-20,Jueves,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-05-02,2023-05-04,Martes,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-05-02,2023-05-04,Miércoles,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-05-02,2023-05-04,Jueves,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-05-05,2023-05-05,Viernes,18:00:00 ,21:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-06-13,2023-06-20,Martes,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-06-13,2023-06-20,Jueves,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-07-03,2023-07-05,Lunes,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-07-03,2023-07-05,Martes,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 15,2023-07-03,2023-07-05,Miércoles,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 09,2023-08-08,2023-08-10,Martes,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 09,2023-08-08,2023-08-10,Miércoles,19:00:00 ,22:00:00 
Protección y Promoción de los,Maestría en Derecho Constitucional y Derechos Humanos,1649,R 09,2023-08-08,2023-08-10,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,R 06,2023-05-16,2023-05-18,Martes,19:00:00 ,22:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,R 06,2023-05-16,2023-05-18,Miércoles,19:00:00 ,22:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,R 06,2023-05-16,2023-05-18,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,R 06,2023-05-19,2023-05-19,Viernes,18:00:00 ,20:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,R 04,2023-05-23,2023-06-06,Martes,19:00:00 ,21:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,R 04,2023-05-25,2023-06-01,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Selectos de,Maestría en Derecho Constitucional y Derechos Humanos,1648,,2023-07-13,20223-07-13,Jueves,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-08-15,2023-09-07,Martes,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-08-15,2023-09-07,Jueves,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-09-19,2023-09-28,Martes,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-09-19,2023-09-28,Jueves,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-10-10,2023-10-12,Martes,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-10-10,2023-10-12,Miércoles,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-10-10,2023-10-12,Jueves,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 01,2023-10-17,2023-10-24,Martes,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 01,2023-10-17,2023-10-24,Jueves,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-11-07,2023-11-09,Martes,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-11-07,2023-11-09,Miércoles,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-11-07,2023-11-09,Jueves,19:00:00 ,22:00:00 
Sem. de Derechos de Igualdad,Maestría en Derecho Constitucional y Derechos Humanos,1650,R 15,2023-11-10,2023-11-10,Viernes,18:00:00 ,21:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-09-11,2023-09-14,Lunes,18:00:00 ,21:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-09-11,2023-09-14,Martes,18:00:00 ,21:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-09-11,2023-09-14,Miércoles,18:00:00 ,21:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-09-11,2023-09-14,Jueves,18:00:00 ,21:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-10-02,2023-10-06,Lunes,18:00:00 ,20:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-10-02,2023-10-06,Martes,18:00:00 ,20:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-10-02,2023-10-06,Miércoles,18:00:00 ,20:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-10-02,2023-10-06,Jueves,18:00:00 ,20:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-10-02,2023-10-06,Viernes,18:00:00 ,20:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-14,2023-11-16,Martes,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-14,2023-11-16,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-20,2023-11-23,Lunes,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-20,2023-11-23,Martes,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-20,2023-11-23,Miércoles,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-20,2023-11-23,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-28,2023-12-07,Martes,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-11-28,2023-12-07,Jueves,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-12-12,2023-12-14,Martes,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-12-12,2023-12-14,Miércoles,19:00:00 ,22:00:00 
Temas Selectos de Nuevos Derec,Maestría en Derecho Constitucional y Derechos Humanos,1651,R 09,2023-12-12,2023-12-14,Jueves,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-02-27,2023-03-15,Lunes,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-02-27,2023-03-15,Miércoles,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-03-22,2023-03-29,Lunes,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-03-22,2023-03-29,Miércoles,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-03-24,2023-03-24,Viernes,18:00:00 ,21:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-03-25,2023-03-25,Sábado,8:00:00 ,14:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-04-10,2023-04-17,Lunes,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-04-10,2023-04-17,Miércoles,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-04-15,2023-04-15,Sábado,8:00:00 ,14:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-04-19,2023-04-26,Lunes,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-04-19,2023-04-26,Miércoles,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-05-01,2023-05-04,Lunes,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-05-01,2023-05-04,Martes,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-05-01,2023-05-04,Miércoles,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-05-01,2023-05-04,Jueves,19:00:00 ,22:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-05-05,2023-05-05,Viernes,18:00:00 ,21:00:00 
Conceptos Fundamentales de Der,Maestría en Derecho Fiscal,1280,R 05,2023-05-06,2023-05-06,Sábado,8:00:00 ,14:00:00 
Procedimientos Administrativos,Maestría en Derecho Fiscal,1281,R 05,2023-05-08,2023-05-17,Lunes,19:00:00 ,22:00:00 
Procedimientos Administrativos,Maestría en Derecho Fiscal,1281,R 05,2023-05-08,2023-05-17,Miércoles,19:00:00 ,22:00:00 
Procedimientos Administrativos,Maestría en Derecho Fiscal,1281,R 05,2023-05-22,2023-05-31,Lunes,19:00:00 ,22:00:00 
Procedimientos Administrativos,Maestría en Derecho Fiscal,1281,R 05,2023-05-22,2023-05-31,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-06-05,2023-07-05,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-06-05,2023-07-05,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-06-10,2023-06-10,Sábado,9:00:00 ,12:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-07-10,2023-08-09,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-07-10,2023-08-09,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-08-04,2023-09-06,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-08-04,2023-09-06,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-09-12,2023-09-20,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-09-12,2023-09-20,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-09-25,2023-10-09,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-09-25,2023-10-09,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-10-11,2023-10-18,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-10-11,2023-10-18,Miércoles,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-10-23,2023-11-08,Lunes,19:00:00 ,22:00:00 
Impuestos Federales,Maestría en Derecho Fiscal,1282,R 05,2023-10-23,2023-11-08,Miércoles,19:00:00 ,22:00:00 
Contribuciones y Procedimiento,Maestría en Derecho Fiscal,1283,R 05,2023-11-08,2023-12-02,Sábado,8:00:00 ,14:00:00 
Contribuciones y Procedimiento,Maestría en Derecho Fiscal,1283,R 05,2023-11-13,2023-12-06,Lunes,18:00:00 ,21:00:00 
Contribuciones y Procedimiento,Maestría en Derecho Fiscal,1283,R 05,2023-11-13,2023-12-06,Miércoles,18:00:00 ,21:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-01-31,2023-02-21,Martes,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-01-31,2023-02-21,Jueves,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,82023-02-17,2023-02-17,Viernes,18:00:00 ,21:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-02-23,2023-03-16,Martes,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-02-23,2023-03-16,Jueves,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-03-17,2023-03-17,Viernes,18:00:00 ,21:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-03-21,2023-04-11,Martes,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-03-21,2023-04-11,Jueves,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-03-24,2023-03-24,Viernes,18:00:00 ,21:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-04-13,2023-04-27,Martes,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-04-13,2023-04-27,Jueves,19:00:00 ,22:00:00 
Procedimiento Contencioso Adm.,Maestría en Derecho Fiscal,1296,JUICIORAL,2023-04-14,2023-04-14,Viernes,18:00:00 ,21:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,,2023-05-02,2023-05-18,Martes,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,,2023-05-02,2023-05-18,Jueves,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,,2023-05-23,2023-06-08,Martes,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,,2023-05-23,2023-06-08,Jueves,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-05-26,2023-05-26,Viernes,18:00:00 ,21:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-06-13,2023-07-06,Martes,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-06-13,2023-07-06,Jueves,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-07-11,2023-08-03,Martes,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-07-11,2023-08-03,Jueves,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-08-08,2023-08-24,Martes,19:00:00 ,22:00:00 
Seminario de Temas de Fiscali,Maestría en Derecho Fiscal,1298,R 02,2023-08-08,2023-08-24,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,,2023-05-02,2023-05-16,Martes,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,,2023-05-02,2023-05-16,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 14,2023-05-05,2023-05-12,Viernes,18:00:00 ,21:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 14,2023-05-16,2023-06-02,Viernes,18:00:00 ,21:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,,2023-05-23,2023-06-06,Martes,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,,2023-05-23,2023-06-06,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 18,2023-06-08,2023-06-22,Martes,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 18,2023-06-08,2023-06-22,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 18,2023-06-27,2023-07-06,Martes,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 8,2023-06-27,2023-07-06,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 04,2023-08-08,2023-08-24,Martes,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 04,2023-08-08,2023-08-24,Jueves,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 18,2023-08-29,2023-09-07,Martes,19:00:00 ,22:00:00 
Seminario de Temas Tributarios,Maestría en Derecho Fiscal,2698,R 18,2023-08-29,2023-09-07,Jueves,19:00:00 ,22:00:00 
Marco Teórico del Capital y,Maestría en Derecho Laboral,1335,R 03,2023-06-16,2023-06-23,Viernes,18:00:00 ,22:00:00 
Marco Teórico del Capital y,Maestría en Derecho Laboral,1335,R 03,2023-06-17,2023-06-24,Sábado,10:00:00 ,14:00:00 
Humanísticas,Maestría en Derecho Laboral,1336,R 03,2023-06-30,2023-07-14,Viernes,18:00:00 ,22:00:00 
Humanísticas,Maestría en Derecho Laboral,1336,R 03,2023-07-01,2023-07-16,Sábado,10:00:00 ,14:00:00 
Conceptos Fundamentales del D,Maestría en Derecho Laboral,1278,R 03,2023-03-03,2023-03-18,Viernes,18:00:00 ,22:00:00 
Conceptos Fundamentales del D,Maestría en Derecho Laboral,1278,AULA MAGNA,2023-03-03,2023-03-18,Sábado,10:00:00 ,14:00:00 
Conceptos Fundamentales del D,Maestría en Derecho Laboral,1284,R 03,2023-03-24,2023-04-01,Viernes,18:00:00 ,22:00:00 
Conceptos Fundamentales del D,Maestría en Derecho Laboral,1284,AULA MAGNA,2023-03-25,2023-04-01,Sábado,10:00:00 ,14:00:00 
Conceptos Fundamentales del D,Maestría en Derecho Laboral,1284,R 03,2023-04-03,2023-04-03,Lunes,9:00:00 ,11:00:00 
Derecho Colectivo,Maestría en Derecho Laboral,1330,AULA MAGNA,2023-04-14,2023-04-28,Viernes,18:00:00 ,22:00:00 
Derecho Colectivo,Maestría en Derecho Laboral,1330,R 03,2023-04-15,2023-04-29,Sábado,10:00:00 ,14:00:00 
Relaciones Individuales del T,Maestría en Derecho Laboral,1332,AULA MAGNA,2023-05-12,2023-05-19,Viernes,18:00:00 ,22:00:00 
Relaciones Individuales del T,Maestría en Derecho Laboral,1332,R 03,2023-05-13,2023-05-20,Sábado,10:00:00 ,14:00:00 
Relaciones Individuales del T,Maestría en Derecho Laboral,1332,R 03,2023-05-22,2023-05-22,Lunes,9:00:00 ,17:00:00 
Derecho Procesal del Trabajo,Maestría en Derecho Laboral,1334,R 03,2023-05-26,2023-06-09,Viernes,18:00:00 ,22:00:00 
Derecho Procesal del Trabajo,Maestría en Derecho Laboral,1334,R 03,2023-05-27,2023-06-10,Sábado,10:00:00 ,14:00:00 
Amparo Laboral,Maestría en Derecho Laboral,1337,R 03,2023-07-21,2023-08-04,Viernes,18:00:00 ,22:00:00 
Amparo Laboral,Maestría en Derecho Laboral,1337,R 03,2023-07-22,2023-08-05,Sábado,10:00:00 ,14:00:00 
Derecho Internacional del Trab,Maestría en Derecho Laboral,1338,R 03,2023-09-01,2023-09-22,Viernes,18:00:00 ,22:00:00 
Derecho Internacional del Trab,Maestría en Derecho Laboral,1338,R 03,2023-09-02,2023-09-23,Sábado,10:00:00 ,14:00:00 
Régimen de la Seguridad Social,Maestría en Derecho Laboral,1348,R 03,2023-09-29,2023-10-27,Viernes,18:00:00 ,22:00:00 
Régimen de la Seguridad Social,Maestría en Derecho Laboral,1348,R 03,2023-09-30,2023-10-28,Sábado,10:00:00 ,14:00:00 
Negociación en Materia Laboral,Maestría en Derecho Laboral,1350,R 03,2023-11-03,2023-11-10,Viernes,14:00:00 ,22:00:00 
Negociación en Materia Laboral,Maestría en Derecho Laboral,1350,R 03,2023-11-04,2023-11-11,Sábado,8:00:00 ,14:00:00 
Modalidades de Contratación,Maestría en Derecho Laboral,1351,R 03,2023-11-17,2023-11-17,Viernes,18:00:00 ,22:00:00 
Modalidades de Contratación,Maestría en Derecho Laboral,1351,R 03,2023-11-18,2023-11-18,Sábado,9:00:00 ,14:00:00 
Derecho Burocrático,Maestría en Derecho Laboral,1352,R 03,2023-11-24,2023-12-01,Viernes,18:00:00 ,22:00:00 
Derecho Burocrático,Maestría en Derecho Laboral,1352,R 03,2023-11-25,2023-12-02,Sábado,11:00:00 ,14:00:00 
Derechos Humanos en la Empresa,Maestría en Derecho Laboral,1353,R 03,2023-12-08,2023-12-15,Viernes,18:00:00 ,22:00:00 
Derechos Humanos en la Empresa,Maestría en Derecho Laboral,1353,R 03,2023-12-09,2023-12-16,Sábado,9:00:00 ,14:00:00 
Argumentación Jurídica,Maestría en Derecho Laboral,1354,R 03,2024-01-12,2024-01-19,Viernes,19:00:00 ,22:00:00 
Argumentación Jurídica,Maestría en Derecho Laboral,1354,R 03,2024-01-13,2024-01-20,Sábado,11:00:00 ,14:00:00 
Práctica Forense del Derecho L,Maestría en Derecho Laboral,1355,R 03,2024-01-26,2024-02-02,Viernes,18:00:00 ,22:00:00 
Práctica Forense del Derecho L,Maestría en Derecho Laboral,1355,R 03,2024-01-27,2024-02-03,Sábado,10:00:00 ,14:00:00 
Práctica Forense del Derecho L,Maestría en Derecho Laboral,1355,R 03,2024-02-05,2024-02-05,Lunes,9:00:00 ,11:00:00 
Seminario de Actualización en,Maestría en Derecho Laboral,1356,R 03,2024-02-09,2024-02-16,Viernes,18:00:00 ,22:00:00 
Seminario de Actualización en,Maestría en Derecho Laboral,1356,R 03,2024-02-10,2024-02-17,Sábado,10:00:00 ,14:00:00 
Seminario de Actualización en,Maestría en Derecho Laboral,1356,R 03,2024-02-19,2024-02-19,Lunes,9:00:00 ,11:00:00 
Seminario de Investigación y T,Maestría en Derecho Procesal Constitucional,1325,R 04,2023-05-19,2023-05-19,Viernes,18:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Procesal Constitucional,1325,R 04,2023-05-26,2023-05-26,Viernes,18:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Procesal Constitucional,1325,R 04,2023-05-27,2023-05-27,Sábado,11:00:00 ,13:00:00 
Seminario de Investigación y T,Maestría en Derecho Procesal Constitucional,1325,R 04,2023-06-02,2023-06-02,Viernes,18:00:00 ,22:00:00 
Seminario de Investigación y T,Maestría en Derecho Procesal Constitucional,1325,,2023-08-02,2023-08-02,Miércoles,16:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 06,2023-02-28,2023-03-02,Martes,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 06,2023-02-28,2023-03-02,Miércoles,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 06,2023-02-28,2023-03-02,Jueves,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 06,2023-03-03,2023-03-03,Viernes,18:00:00 ,21:00:00 
